file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\xml\domain\Trade.java,org.springframework.batch.item.xml.domain.Trade,class,3,11,8,3,29,1,0,5,0,0.53846157,0.53846157,0.84615386,13,0,13,0,0,0,13,0,0,0,4,0,0,4,0,0,0,0,0,70,17,0,13,0,8,8,8,19,10,7,2,0,0,0,33,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\redis\builder\RedisItemReaderBuilderTests.java,org.springframework.batch.item.redis.builder.RedisItemReaderBuilderTests,class,5,5,0,5,1,1,0,7,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,3,0,3,0,0,0,0,22,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\support\AnnotationMethodResolverTests.java,org.springframework.batch.support.AnnotationMethodResolverTests$MultipleAnnotationTestBean,innerclass,1,1,0,1,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-test\src\test\java\org\springframework\batch\test\context\BatchTestContextBeanPostProcessorTests.java,org.springframework.batch.test.context.BatchTestContextBeanPostProcessorTests$BatchConfiguration,innerclass,6,6,0,6,3,1,0,4,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,2,0,0,0,0,0,0,0,0,25,8,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\repeat\support\SimpleRepeatTemplateTests.java,org.springframework.batch.repeat.support.SimpleRepeatTemplateTests$Anonymous10,anonymous,3,3,0,3,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,1,1,1,1,1,0,0,0,12,-1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\scope\StepScopeNestedIntegrationTests.java,org.springframework.batch.core.scope.StepScopeNestedIntegrationTests,class,6,6,0,6,1,1,0,3,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,2,0,0,2,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,2,0,0,0,0,15,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\support\AbstractSynchronizedItemStreamWriterTests.java,org.springframework.batch.item.support.AbstractSynchronizedItemStreamWriterTests,class,10,13,3,10,6,1,2,6,0,0.49999997,0.6666667,0.6666667,6,0,0,0,1,5,6,1,0,0,4,0,0,3,1,0,2,0,0,26,0,0,0,0,0,0,0,3,0,4,0,0,0,0,33,1025,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\xml\stax\UnclosedElementCollectingEventWriterTests.java,org.springframework.batch.item.xml.stax.UnclosedElementCollectingEventWriterTests,class,2,2,0,2,4,1,0,12,0,0.20833333,1.0,1.0,4,0,0,0,0,4,4,0,0,0,6,0,0,6,0,0,6,0,1,40,0,0,0,0,0,3,13,6,0,6,0,0,0,0,32,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-integration\src\test\java\org\springframework\batch\integration\retry\Service.java,org.springframework.batch.integration.retry.Service,interface,0,1,1,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\jms\JmsMethodArgumentsKeyGeneratorTests.java,org.springframework.batch.item.jms.JmsMethodArgumentsKeyGeneratorTests,class,4,4,0,4,2,1,0,7,0,0.0,1.0,1.0,2,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,1,0,0,13,0,0,0,0,0,4,0,3,0,3,0,0,0,0,27,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\item\FaultTolerantChunkProcessorTests.java,org.springframework.batch.core.step.item.FaultTolerantChunkProcessorTests$Anonymous6,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-integration\src\main\java\org\springframework\batch\integration\chunk\StepContributionSource.java,org.springframework.batch.integration.chunk.StepContributionSource,interface,1,3,2,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\item\FaultTolerantChunkProcessorTests.java,org.springframework.batch.core.step.item.FaultTolerantChunkProcessorTests$Anonymous5,anonymous,4,4,0,4,2,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,2,0,0,0,0,1,0,0,0,6,-1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\item\FaultTolerantChunkProcessorTests.java,org.springframework.batch.core.step.item.FaultTolerantChunkProcessorTests$Anonymous4,anonymous,3,3,0,3,2,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,0,0,0,0,1,0,0,0,4,-1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\item\FaultTolerantChunkProcessorTests.java,org.springframework.batch.core.step.item.FaultTolerantChunkProcessorTests$Anonymous3,anonymous,3,3,0,3,2,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,0,0,0,0,1,0,0,0,4,-1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\item\FaultTolerantChunkProcessorTests.java,org.springframework.batch.core.step.item.FaultTolerantChunkProcessorTests$Anonymous2,anonymous,4,4,0,4,3,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,3,0,0,0,0,1,0,0,0,5,-1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\item\FaultTolerantChunkProcessorTests.java,org.springframework.batch.core.step.item.FaultTolerantChunkProcessorTests$Anonymous1,anonymous,3,3,0,3,2,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,-1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\IncorrectTokenCountException.java,org.springframework.batch.item.file.transform.IncorrectTokenCountException,class,1,2,1,1,7,5,0,0,0,0.3809524,0.7619048,1.0,7,0,7,0,0,0,7,0,0,0,3,0,0,3,0,0,2,0,0,36,3,0,0,0,0,4,0,10,2,3,0,0,0,0,37,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\xml\XStreamUnmarshallingTests.java,org.springframework.batch.item.xml.XStreamUnmarshallingTests,class,5,5,0,5,1,2,0,3,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,4,0,3,0,3,0,0,0,0,19,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\step\tasklet\SimpleSystemProcessExitCodeMapper.java,org.springframework.batch.core.step.tasklet.SimpleSystemProcessExitCodeMapper,class,2,4,2,2,2,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,1,0,0,0,1,0,0,0,1,0,0,0,18,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\database\builder\JdbcBatchItemWriterBuilder.java,org.springframework.batch.item.database.builder.JdbcBatchItemWriterBuilder,class,9,11,2,9,15,1,0,10,18,0.7619047,0.25,1.0,9,0,9,0,0,0,9,0,0,0,7,0,0,7,0,0,0,0,0,63,9,0,6,0,1,5,5,13,0,9,1,0,0,0,103,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\item\FaultTolerantChunkProcessorTests.java,org.springframework.batch.core.step.item.FaultTolerantChunkProcessorTests$Anonymous9,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\mapping\BeanWrapperFieldSetMapperTests.java,org.springframework.batch.item.file.mapping.BeanWrapperFieldSetMapperTests$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,-1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\item\FaultTolerantChunkProcessorTests.java,org.springframework.batch.core.step.item.FaultTolerantChunkProcessorTests$Anonymous8,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\mapping\BeanWrapperFieldSetMapperTests.java,org.springframework.batch.item.file.mapping.BeanWrapperFieldSetMapperTests$Anonymous2,anonymous,3,3,0,3,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\item\FaultTolerantChunkProcessorTests.java,org.springframework.batch.core.step.item.FaultTolerantChunkProcessorTests$Anonymous7,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\mapping\BeanWrapperFieldSetMapperTests.java,org.springframework.batch.item.file.mapping.BeanWrapperFieldSetMapperTests$Anonymous3,anonymous,3,3,0,3,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,-1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\support\CompositeItemProcessor.java,org.springframework.batch.item.support.CompositeItemProcessor,class,8,11,3,8,10,1,0,6,1,0.2857143,0.6666667,0.6666667,7,0,6,1,0,0,6,0,0,0,1,0,0,1,0,0,0,0,1,31,3,1,2,0,0,4,0,3,0,2,2,0,0,0,62,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\MultiResourceItemReaderIntegrationTests.java,org.springframework.batch.item.file.MultiResourceItemReaderIntegrationTests$Anonymous2,anonymous,0,0,0,0,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobExecutionListener.java,org.springframework.batch.core.JobExecutionListener,interface,1,9,8,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\support\DefaultBatchConfigurationTests.java,org.springframework.batch.core.configuration.support.DefaultBatchConfigurationTests$MyJobConfigurationWithoutTransactionManager,innerclass,2,2,0,2,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\MultiResourceItemReaderIntegrationTests.java,org.springframework.batch.item.file.MultiResourceItemReaderIntegrationTests$Anonymous1,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,2,0,2,0,0,0,0,9,-1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\MultiResourceItemReaderIntegrationTests.java,org.springframework.batch.item.file.MultiResourceItemReaderIntegrationTests$Anonymous4,anonymous,0,0,0,0,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\AbstractExceptionTests.java,org.springframework.batch.core.AbstractExceptionTests,class,3,13,10,3,2,2,9,3,1,0.0,0.0,0.0,2,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,1,0,1,0,0,0,0,12,1025,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\MultiResourceItemReaderIntegrationTests.java,org.springframework.batch.item.file.MultiResourceItemReaderIntegrationTests$Anonymous3,anonymous,0,0,0,0,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\ItemReader.java,org.springframework.batch.item.ItemReader,interface,2,20,18,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\samples\mail\TestMailSender.java,org.springframework.batch.samples.mail.TestMailSender,class,4,5,1,4,8,1,0,6,2,0.5,0.4,0.6,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,1,0,0,30,1,1,0,0,0,1,0,4,0,3,2,0,0,0,31,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-integration\src\main\java\org\springframework\batch\integration\partition\RemotePartitioningWorkerStepBuilderFactory.java,org.springframework.batch.integration.partition.RemotePartitioningWorkerStepBuilderFactory,class,5,8,3,5,3,1,0,2,0,0.33333334,0.6666667,1.0,3,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,2,0,0,15,1,0,0,0,0,0,0,3,0,3,0,0,0,0,39,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\repository\support\AbstractJobRepositoryFactoryBean.java,org.springframework.batch.core.repository.support.AbstractJobRepositoryFactoryBean,class,20,24,4,20,19,1,2,23,81,0.87500006,0.13186814,0.30769232,15,0,10,1,4,0,14,4,0,0,8,3,0,8,0,0,4,0,0,74,6,0,2,0,1,14,0,15,5,13,3,0,0,1,170,1025,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\item\SimpleStepFactoryBeanTests.java,org.springframework.batch.core.step.item.SimpleStepFactoryBeanTests$Anonymous2,anonymous,3,3,0,3,2,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,8,0,0,1,0,0,1,2,1,0,1,1,0,0,0,5,-1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\item\SimpleStepFactoryBeanTests.java,org.springframework.batch.core.step.item.SimpleStepFactoryBeanTests$Anonymous1,anonymous,1,1,0,1,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\converter\StringToLocalDateConverter.java,org.springframework.batch.core.converter.StringToLocalDateConverter,class,2,8,6,2,1,2,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\poller\DirectPoller.java,org.springframework.batch.poller.DirectPoller$DirectPollingFuture,innerclass,2,2,0,2,15,1,0,5,1,0.6333333,0.46666667,0.6666667,6,0,6,0,0,0,6,0,0,0,5,0,0,5,0,0,3,0,4,58,5,1,2,3,0,2,2,13,4,9,2,0,0,0,39,10,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\xml\StaxEventItemReaderTests.java,org.springframework.batch.item.xml.StaxEventItemReaderTests$TroublemakerUnmarshaller,innerclass,2,2,0,2,2,1,0,0,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,9,1,0,0,0,0,1,0,1,0,1,0,0,0,0,24,10,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\step\AbstractStep.java,org.springframework.batch.core.step.AbstractStep,class,23,30,7,23,54,1,4,74,348,0.91570884,0.096666664,0.19333333,29,1,18,4,7,0,25,1,1,0,9,1,0,9,0,0,2,0,16,206,10,1,5,6,0,21,1,29,7,15,3,0,0,0,239,1025,12
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\skip\LimitCheckingItemSkipPolicyTests.java,org.springframework.batch.core.step.skip.LimitCheckingItemSkipPolicyTests,class,9,10,1,9,12,1,0,7,54,0.6666667,0.13333334,0.13333334,12,0,0,2,0,10,10,0,0,0,1,0,0,1,0,0,0,0,0,47,2,0,0,0,0,8,12,4,0,4,0,0,0,1,45,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StopCustomStatusJobParserTests.java,org.springframework.batch.core.configuration.xml.StopCustomStatusJobParserTests,class,5,5,0,5,1,2,0,12,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,7,2,4,2,3,0,0,0,0,27,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\samples\domain\trade\CustomerUpdateProcessor.java,org.springframework.batch.samples.domain.trade.CustomerUpdateProcessor,class,6,6,0,6,12,1,0,4,0,0.33333334,0.6666667,1.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,33,6,0,9,0,0,0,0,3,0,3,1,0,0,0,23,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\repeat\context\RepeatContextCounter.java,org.springframework.batch.repeat.context.RepeatContextCounter,class,2,6,4,2,9,1,0,9,9,0.6111111,0.1,0.1,6,0,5,1,0,0,5,0,2,0,3,0,0,3,0,0,3,0,0,37,2,0,1,0,1,1,1,6,0,5,1,0,0,0,81,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\builder\FlatFileItemReaderBuilderTests.java,org.springframework.batch.item.file.builder.FlatFileItemReaderBuilderTests$Foo,innerclass,0,0,0,0,6,1,0,0,9,0.6666667,0.2,0.2,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,23,3,0,0,0,0,0,0,3,0,3,0,0,0,0,9,9,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\Step.java,org.springframework.batch.core.Step,interface,1,42,41,1,4,1,0,0,6,1.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,1,0,0,0,0,1,0,0,0,11,2,0,0,0,0,1,0,1,0,1,0,0,0,0,90,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\jms\JmsMethodArgumentsKeyGenerator.java,org.springframework.batch.item.jms.JmsMethodArgumentsKeyGenerator,class,3,4,1,3,5,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,2,1,1,1,1,2,2,0,0,0,3,0,0,0,51,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\support\AbstractFileItemWriterTest.java,org.springframework.batch.item.support.AbstractFileItemWriterTests$TestFileItemWriter,innerclass,2,2,0,2,2,2,0,1,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,10,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\repository\support\ResourcelessJobRepository.java,org.springframework.batch.core.repository.support.ResourcelessJobRepository,class,6,8,2,6,14,1,0,17,4,0.5,0.46969697,0.54545456,12,0,12,0,0,0,12,0,0,0,2,0,0,2,0,0,0,0,5,49,6,0,1,0,0,0,2,3,0,4,1,0,0,2,93,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-integration\src\test\java\org\springframework\batch\integration\chunk\RemoteChunkingManagerStepBuilderTests.java,org.springframework.batch.integration.chunk.RemoteChunkingManagerStepBuilderTests$BatchConfiguration,innerclass,5,5,0,5,2,1,0,3,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,2,0,0,0,0,0,0,0,0,19,8,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\listener\JobListenerFactoryBeanTests.java,org.springframework.batch.core.listener.JobListenerFactoryBeanTests$JobListenerWithInterface,innerclass,2,2,0,2,2,1,0,0,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,4,0,2,0,0,0,0,11,10,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\repeat\support\TaskExecutorRepeatTemplateAsynchronousTests.java,org.springframework.batch.repeat.support.TaskExecutorRepeatTemplateAsynchronousTests,class,14,15,1,14,23,2,0,33,0,0.21428573,0.2,0.2,7,0,0,1,0,6,6,0,0,0,2,0,0,2,0,0,1,0,6,141,5,2,5,0,0,13,21,32,7,40,4,2,0,8,92,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\json\JsonObjectMarshaller.java,org.springframework.batch.item.json.JsonObjectMarshaller,interface,1,9,8,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\repository\dao\ExecutionContextDao.java,org.springframework.batch.core.repository.dao.ExecutionContextDao,interface,3,15,12,3,9,1,0,0,36,0.0,0.0,0.0,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\job\ExtendedAbstractJobTests.java,org.springframework.batch.core.job.ExtendedAbstractJobTests,class,14,14,0,14,10,3,0,34,0,0.3,1.0,1.0,10,0,0,0,0,10,10,0,0,0,2,0,0,2,0,0,0,0,1,103,0,0,0,0,0,17,1,13,2,11,0,1,2,1,70,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\scope\context\InternalBeanStepScopeIntegrationTests.java,org.springframework.batch.core.scope.context.InternalBeanStepScopeIntegrationTests,class,7,7,0,7,2,1,0,11,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,4,4,8,0,8,0,0,0,0,34,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\xml\Jaxb2UnmarshallingTests.java,org.springframework.batch.item.xml.Jaxb2UnmarshallingTests,class,4,4,0,4,1,2,0,3,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,1,0,1,0,1,0,0,0,0,13,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\support\DatabaseTypeIntegrationTests.java,org.springframework.batch.support.DatabaseTypeIntegrationTests,class,2,2,0,2,2,1,0,6,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,2,0,0,0,0,21,0,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\repeat\support\Trade.java,org.springframework.batch.repeat.support.Trade,class,1,2,1,1,5,1,0,3,0,0.4,0.7,1.0,5,0,4,0,0,1,5,0,0,0,3,0,0,3,0,0,3,0,0,22,4,0,0,0,0,4,3,3,1,3,0,0,0,0,20,1,0
