file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\item\FaultTolerantChunkProviderTests.java,org.springframework.batch.core.step.item.FaultTolerantChunkProviderTests,testProvide/0,false,47,5,1,0,1,1,6,6,0,1,0,6,0,0,0,0,0,0,2,1,2,0,0,0,0,0,12,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\item\FaultTolerantChunkProviderTests.java,org.springframework.batch.core.step.item.FaultTolerantChunkProviderTests,testProvideWithOverflow/0,false,56,6,2,0,2,1,10,15,0,1,0,10,0,0,0,0,0,0,0,3,3,0,0,1,0,0,26,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\jms\builder\JmsItemReaderBuilder.java,org.springframework.batch.item.jms.builder.JmsItemReaderBuilder,itemType/1[java.lang.Class<? extends T>],false,59,2,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,1,0,true
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\jms\builder\JmsItemReaderBuilder.java,org.springframework.batch.item.jms.builder.JmsItemReaderBuilder,jmsTemplate/1[org.springframework.batch.item.jms.builder.JmsOperations],false,44,3,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1,0,true
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\jms\builder\JmsItemReaderBuilder.java,org.springframework.batch.item.jms.builder.JmsItemReaderBuilder,build/0,false,69,2,3,0,3,1,3,7,1,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,1,0,true
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\scope\JobScopePlaceholderIntegrationTests.java,org.springframework.batch.core.scope.JobScopePlaceholderIntegrationTests,testParentByValue/0,false,146,2,2,0,2,1,3,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\scope\JobScopePlaceholderIntegrationTests.java,org.springframework.batch.core.scope.JobScopePlaceholderIntegrationTests,start/0,false,81,2,1,0,1,1,1,3,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\scope\JobScopePlaceholderIntegrationTests.java,org.springframework.batch.core.scope.JobScopePlaceholderIntegrationTests,setBeanFactory/1[org.springframework.batch.core.scope.BeanFactory],false,76,2,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\scope\JobScopePlaceholderIntegrationTests.java,org.springframework.batch.core.scope.JobScopePlaceholderIntegrationTests,testParentByRef/0,false,141,2,2,0,2,1,3,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\scope\JobScopePlaceholderIntegrationTests.java,org.springframework.batch.core.scope.JobScopePlaceholderIntegrationTests,start/1[java.lang.String],false,85,2,4,2,2,1,5,10,0,1,1,5,0,0,0,0,0,0,2,1,3,0,0,0,0,0,11,2,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\scope\JobScopePlaceholderIntegrationTests.java,org.springframework.batch.core.scope.JobScopePlaceholderIntegrationTests,testList/0,false,151,2,1,0,1,1,3,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\scope\JobScopePlaceholderIntegrationTests.java,org.springframework.batch.core.scope.JobScopePlaceholderIntegrationTests,testNested/0,false,156,2,2,0,2,1,3,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\scope\JobScopePlaceholderIntegrationTests.java,org.springframework.batch.core.scope.JobScopePlaceholderIntegrationTests,testCompoundPropertyTwice/0,false,123,4,3,0,3,1,6,10,0,1,0,6,0,0,0,0,0,0,4,1,2,0,0,0,0,0,13,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\scope\JobScopePlaceholderIntegrationTests.java,org.springframework.batch.core.scope.JobScopePlaceholderIntegrationTests,stop/0,false,102,1,1,1,0,1,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\scope\JobScopePlaceholderIntegrationTests.java,org.springframework.batch.core.scope.JobScopePlaceholderIntegrationTests,testSimpleProperty/0,false,109,2,1,0,1,1,4,5,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\scope\JobScopePlaceholderIntegrationTests.java,org.springframework.batch.core.scope.JobScopePlaceholderIntegrationTests,testScopedRef/0,false,161,3,4,0,4,1,5,6,0,0,0,5,2,1,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\scope\JobScopePlaceholderIntegrationTests.java,org.springframework.batch.core.scope.JobScopePlaceholderIntegrationTests,testCompoundProperty/0,false,118,2,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-integration\src\test\java\org\springframework\batch\integration\partition\MessageChannelPartitionHandlerTests.java,org.springframework.batch.integration.partition.MessageChannelPartitionHandlerTests,testHandleWithJobRepositoryPollingTimeout/0,false,207,8,6,0,6,1,18,28,0,10,0,18,0,0,0,0,0,0,5,9,11,0,0,0,0,1,37,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-integration\src\test\java\org\springframework\batch\integration\partition\MessageChannelPartitionHandlerTests.java,org.springframework.batch.integration.partition.MessageChannelPartitionHandlerTests,testNoPartitions/0,false,60,4,1,0,1,1,4,7,0,3,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,18,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-integration\src\test\java\org\springframework\batch\integration\partition\MessageChannelPartitionHandlerTests.java,org.springframework.batch.integration.partition.MessageChannelPartitionHandlerTests,testHandleWithJobRepositoryPolling/0,false,155,9,6,0,6,1,25,38,0,13,0,25,0,0,0,0,0,0,6,13,14,0,0,0,0,0,43,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-integration\src\test\java\org\springframework\batch\integration\partition\MessageChannelPartitionHandlerTests.java,org.springframework.batch.integration.partition.MessageChannelPartitionHandlerTests,testHandleNoReply/0,false,76,8,2,0,2,1,15,16,0,6,0,15,0,0,0,0,0,0,3,2,7,0,0,0,0,0,31,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-integration\src\test\java\org\springframework\batch\integration\partition\MessageChannelPartitionHandlerTests.java,org.springframework.batch.integration.partition.MessageChannelPartitionHandlerTests,testHandleWithReplyChannel/0,false,103,8,3,0,3,1,16,18,0,7,0,16,0,0,0,0,0,0,3,2,8,0,0,0,0,0,32,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-integration\src\test\java\org\springframework\batch\integration\partition\MessageChannelPartitionHandlerTests.java,org.springframework.batch.integration.partition.MessageChannelPartitionHandlerTests,messageReceiveTimeout/0,false,133,8,2,0,2,1,12,13,0,5,0,12,0,0,0,0,0,0,2,2,6,0,0,0,0,1,25,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\step\builder\StepBuilderHelper.java,org.springframework.batch.core.step.builder.StepBuilderHelper,startLimit/1[int],false,121,2,1,0,1,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\step\builder\StepBuilderHelper.java,org.springframework.batch.core.step.builder.StepBuilderHelper,listener/1[java.lang.Object],false,131,7,2,0,2,2,8,11,1,2,1,8,0,0,0,0,0,0,0,1,2,0,1,0,0,0,27,1,0,true
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\step\builder\StepBuilderHelper.java,org.springframework.batch.core.step.builder.StepBuilderHelper,getJobRepository/0,false,161,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\step\builder\StepBuilderHelper.java,org.springframework.batch.core.step.builder.StepBuilderHelper,enhance/1[org.springframework.batch.core.step.builder.AbstractStep],false,169,6,4,0,4,6,13,24,0,5,1,13,0,0,0,4,0,0,0,1,5,0,1,0,0,0,18,4,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\step\builder\StepBuilderHelper.java,org.springframework.batch.core.step.builder.StepBuilderHelper,observationConvention/1[org.springframework.batch.core.step.builder.BatchStepObservationConvention],false,106,3,1,0,1,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,true
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\step\builder\StepBuilderHelper.java,org.springframework.batch.core.step.builder.StepBuilderHelper,self/0,false,155,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1028,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\step\builder\StepBuilderHelper.java,org.springframework.batch.core.step.builder.StepBuilderHelper,meterRegistry/1[org.springframework.batch.core.step.builder.MeterRegistry],false,116,3,1,0,1,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\step\builder\StepBuilderHelper.java,org.springframework.batch.core.step.builder.StepBuilderHelper,allowStartIfComplete/1[boolean],false,150,2,1,0,1,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\step\builder\StepBuilderHelper.java,org.springframework.batch.core.step.builder.StepBuilderHelper,"StepBuilderHelper/2[java.lang.String,org.springframework.batch.core.step.builder.JobRepository]",true,73,2,1,0,1,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,1,0,true
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\step\builder\StepBuilderHelper.java,org.springframework.batch.core.step.builder.StepBuilderHelper,StepBuilderHelper/1[org.springframework.batch.core.step.builder.StepBuilderHelper<?>],true,84,2,1,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,4,0,true
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\step\builder\StepBuilderHelper.java,org.springframework.batch.core.step.builder.StepBuilderHelper,StepBuilderHelper/1[java.lang.String],true,62,1,1,0,1,1,0,4,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,13,1,0,true
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\step\builder\StepBuilderHelper.java,org.springframework.batch.core.step.builder.StepBuilderHelper,observationRegistry/1[org.springframework.batch.core.step.builder.ObservationRegistry],false,111,3,1,0,1,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\step\builder\StepBuilderHelper.java,org.springframework.batch.core.step.builder.StepBuilderHelper,getName/0,false,157,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\step\builder\StepBuilderHelper.java,org.springframework.batch.core.step.builder.StepBuilderHelper,listener/1[org.springframework.batch.core.StepExecutionListener],false,145,4,2,0,2,1,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\step\builder\StepBuilderHelper.java,org.springframework.batch.core.step.builder.StepBuilderHelper,isAllowStartIfComplete/0,false,165,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,4,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\step\builder\StepBuilderHelper.java,org.springframework.batch.core.step.builder.StepBuilderHelper,repository/1[org.springframework.batch.core.step.builder.JobRepository],false,95,3,1,0,1,1,1,4,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,16,1,0,true
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,testTaskletElementOverridesChildBeanClass/0,false,366,4,0,0,0,1,3,21,0,7,0,3,0,0,0,0,0,0,12,0,7,0,0,0,0,0,25,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,"getExceptionMap/2[org.springframework.batch.core.configuration.xml.StepParserStepFactoryBean<?,?>,java.lang.String]",false,520,1,3,3,0,1,1,3,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,"getListeners/2[java.lang.String,org.springframework.batch.core.configuration.xml.ApplicationContext]",false,213,5,1,1,0,3,7,16,1,5,2,7,0,0,2,0,0,1,4,0,6,0,2,0,0,0,19,2,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,loadAppCtx/0,false,75,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,19,9,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,"getExceptionList/2[org.springframework.batch.core.configuration.xml.StepParserStepFactoryBean<?,?>,java.lang.String]",false,514,1,3,3,0,1,1,3,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,"getJobRepository/2[java.lang.String,org.springframework.batch.core.configuration.xml.ApplicationContext]",false,316,3,3,2,1,1,2,5,1,1,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,12,2,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,testInlineTaskletElementOverridesParentBeanClass/0,false,349,5,0,0,0,1,3,12,0,4,0,3,0,0,0,0,0,0,6,0,4,0,0,0,0,0,24,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,testTaskletStepWithBadStepListener/0,false,148,3,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,testStepWithListsOverrideWithEmpty/0,false,497,7,2,0,2,1,7,10,0,2,0,7,2,1,0,0,0,3,8,6,2,0,0,0,0,0,19,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,testStepParserCommitIntervalCompletionPolicy/0,false,106,3,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,testStepParserCompletionPolicy/0,false,124,7,1,0,1,1,5,8,0,4,0,5,1,1,0,0,0,0,4,0,4,0,0,0,0,0,28,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,getCompletionPolicy/1[org.springframework.batch.core.Step],false,134,2,2,2,0,1,1,6,1,3,1,1,0,0,0,0,0,0,4,0,3,0,0,0,0,0,14,2,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,testTaskletElementOverridesParentBeanClass/0,false,395,5,0,0,0,1,3,18,0,6,0,3,0,0,0,0,0,0,10,0,6,0,0,0,0,0,26,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,testTransactionManagerDefaults/0,false,290,4,2,0,2,1,3,7,0,1,0,3,2,2,0,0,0,0,7,0,1,0,0,0,0,0,19,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,"assertDummyTransactionManager/3[java.lang.String,java.lang.String,org.springframework.batch.core.configuration.xml.ApplicationContext]",false,310,4,3,1,2,1,4,5,0,1,3,4,1,2,0,0,0,1,0,0,1,0,0,0,0,0,12,2,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,"assertSameCollections/2[java.util.Collection<S>,java.util.Collection<T>]",false,524,2,0,0,0,1,5,4,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,toClassCollection/1[java.util.Collection<T>],false,542,2,1,1,0,3,4,11,1,2,1,4,0,0,2,0,0,1,1,0,3,0,2,0,0,0,10,2,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,testStepParserCommitInterval/0,false,112,7,1,0,1,1,7,9,0,4,0,7,1,1,0,0,0,0,5,1,4,0,0,0,0,0,31,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,"validateTransactionAttributesInherited/2[java.lang.String,org.springframework.batch.core.configuration.xml.ApplicationContext]",false,205,3,2,1,1,1,5,6,0,1,2,5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,11,2,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,testStepParserNoCommitIntervalOrCompletionPolicy/0,false,142,3,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,22,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,"getListener/2[java.lang.String,org.springframework.batch.core.configuration.xml.ApplicationContext]",false,231,3,2,1,1,1,4,5,1,1,2,4,1,1,0,0,0,0,0,2,1,0,0,0,0,0,10,2,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,"assertSameMaps/2[java.util.Map<T,S>,java.util.Map<T,S>]",false,529,2,0,0,0,2,8,7,0,0,2,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,2,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,testParentStep/0,false,160,4,1,0,1,1,2,7,0,1,0,2,1,2,0,0,0,0,4,0,1,0,0,0,0,0,18,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,"getTransactionManager/2[java.lang.String,org.springframework.batch.core.configuration.xml.ApplicationContext]",false,322,3,3,2,1,1,2,5,1,1,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,14,2,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,testTaskletStepWithBadRetryListener/0,false,154,3,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,21,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,"getTransactionAttribute/2[org.springframework.batch.core.configuration.xml.ApplicationContext,java.lang.String]",false,237,4,1,1,0,1,4,7,1,2,2,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,14,2,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,"getFieldFromBean/3[java.lang.String,java.lang.String,org.springframework.batch.core.configuration.xml.ApplicationContext]",false,328,4,2,2,0,2,6,10,1,2,3,6,0,0,1,0,0,1,0,0,3,0,1,0,0,0,16,2,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,testJobRepositoryDefaults/0,false,263,4,2,0,2,1,3,14,0,1,0,3,2,2,0,0,0,0,18,0,1,0,0,0,0,0,19,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,testStepWithListsNoMerge/0,false,462,14,6,0,6,1,13,27,0,14,0,13,2,1,0,0,0,0,8,0,14,0,0,0,0,0,33,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,testNonAbstractStep/0,false,340,3,0,0,0,1,3,6,0,2,0,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,18,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,testInheritFromBean/0,false,246,4,1,0,1,1,2,5,0,1,0,2,1,1,0,0,0,0,2,0,1,0,0,0,0,0,18,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,"assertDummyJobRepository/3[java.lang.String,java.lang.String,org.springframework.batch.core.configuration.xml.ApplicationContext]",false,303,4,3,1,2,1,4,5,0,1,3,4,1,2,0,0,0,1,0,0,1,0,0,0,0,0,10,2,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,testStepParserBeanName/0,false,96,4,1,0,1,1,6,7,0,3,0,6,0,0,0,0,0,0,6,0,3,0,0,0,0,0,25,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,"getTasklet/2[java.lang.String,org.springframework.batch.core.configuration.xml.ApplicationContext]",false,253,4,1,1,0,1,4,8,1,2,2,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,10,2,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,testTaskletStepAttributes/0,false,81,5,0,0,0,1,8,10,0,6,0,8,0,0,0,0,0,0,5,3,6,0,0,0,0,0,29,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,testStepWithListsMerge/0,false,421,19,7,0,7,1,11,30,0,14,0,11,2,1,0,0,0,0,8,0,14,0,0,0,0,0,39,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,testInheritTransactionAttributes/0,false,177,3,1,0,1,1,1,11,0,1,0,1,1,2,0,0,0,0,8,0,1,0,0,0,0,0,16,0,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\StepParserTests.java,org.springframework.batch.core.configuration.xml.StepParserTests,toClassCollection/1[T[]],false,537,2,1,0,1,1,2,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,false
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\builder\FlatFileItemWriterBuilder.java,org.springframework.batch.item.file.builder.FlatFileItemWriterBuilder,encoding/1[java.lang.String],false,166,2,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,true
